"StichtagDat","StichtagDatJahr","StichtagDatMM","DatenstandCd","HundenameText","GebHundDatJahr","SexHundCd","SexHundLang","SexHundSort","AnzHunde"
2017-12-31,2017,12,"D","Fili",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Luna",2017,"2","weiblich",2,1
2017-12-31,2017,12,"D","Air",2016,"1","männlich",1,1
2017-12-31,2017,12,"D","Luna (Babetta)",2008,"2","weiblich",2,1
2017-12-31,2017,12,"D","Airon",2010,"1","männlich",1,1
2017-12-31,2017,12,"D","Luna Marley",2010,"2","weiblich",2,1
2017-12-31,2017,12,"D","Luna Pizzica",2008,"2","weiblich",2,1
2017-12-31,2017,12,"D","Aischa",2007,"2","weiblich",2,1
2017-12-31,2017,12,"D","Lunes",2004,"1","männlich",1,1
2017-12-31,2017,12,"D","Aischa",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Luno",2015,"1","männlich",1,1
2017-12-31,2017,12,"D","Lupa",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Aisha",2004,"2","weiblich",2,1
2017-12-31,2017,12,"D","Lupi",2005,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fila",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Figo",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Figaro",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Figaro",2006,"1","männlich",1,1
2017-12-31,2017,12,"D","Fifi",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fiete",2015,"1","männlich",1,1
2017-12-31,2017,12,"D","Field",2016,"1","männlich",1,1
2017-12-31,2017,12,"D","Fidji",2011,"2","weiblich",2,1
2017-12-31,2017,12,"D","Lupo",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Aisha",2016,"2","weiblich",2,1
2017-12-31,2017,12,"D","Lupo",2015,"1","männlich",1,2
2017-12-31,2017,12,"D","Aisha Kianga",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Lusi",2013,"2","weiblich",2,1
2017-12-31,2017,12,"D","Lussy",2010,"2","weiblich",2,1
2017-12-31,2017,12,"D","Aiven",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Luz",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Fidel",2015,"1","männlich",1,1
2017-12-31,2017,12,"D","Ficelle",2010,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fibie",2004,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fibi, Mara",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Ajoya",2004,"2","weiblich",2,1
2017-12-31,2017,12,"D","Lynx",2005,"1","männlich",1,1
2017-12-31,2017,12,"D","Lämmli (Lady)",2006,"2","weiblich",2,1
2017-12-31,2017,12,"D","Akarso",2016,"1","männlich",1,1
2017-12-31,2017,12,"D","Lümmel",2015,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fiasco",2006,"1","männlich",1,1
2017-12-31,2017,12,"D","Fiamma",2004,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fey-Felice",2013,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fetiza",2007,"2","weiblich",2,1
2017-12-31,2017,12,"D","Akela Sugar Dogs v. Donaugart.",2016,"2","weiblich",2,1
2017-12-31,2017,12,"D","Maca",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Macchia",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Akido",2010,"1","männlich",1,1
2017-12-31,2017,12,"D","Macho",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Feta",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fermin (Casa Libra)",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Maddox",2005,"1","männlich",1,1
2017-12-31,2017,12,"D","Fenya",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fenny",2000,"1","männlich",1,1
2017-12-31,2017,12,"D","Maddox vom Sonnenbühl",2016,"1","männlich",1,1
2017-12-31,2017,12,"D","Akira",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Madiba",2015,"2","weiblich",2,1
2017-12-31,2017,12,"D","Akira-Vidi",2015,"2","weiblich",2,1
2017-12-31,2017,12,"D","Maelis",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fenjo",2009,"1","männlich",1,1
2017-12-31,2017,12,"D","Fenja-Chanell of Clermont",2016,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fenja",2017,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fellow",2012,"1","männlich",1,1
2017-12-31,2017,12,"D","Mag",2003,"1","männlich",1,1
2017-12-31,2017,12,"D","Akita",2015,"2","weiblich",2,2
2017-12-31,2017,12,"D","Magaly",2011,"2","weiblich",2,1
2017-12-31,2017,12,"D","Aku Kji Shen",2009,"1","männlich",1,1
2017-12-31,2017,12,"D","Maggie",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Magnolia",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Akuna fidelis anima",2013,"2","weiblich",2,1
2017-12-31,2017,12,"D","Magnolia Gardens Simply the best",2017,"1","männlich",1,1
2017-12-31,2017,12,"D","Fellini",2004,"1","männlich",1,1
2017-12-31,2017,12,"D","Feliz",2009,"1","männlich",1,1
2017-12-31,2017,12,"D","Felix (Candyboy v. alten Zoll)",2008,"1","männlich",1,1
2017-12-31,2017,12,"D","Felix",2016,"1","männlich",1,1
2017-12-31,2017,12,"D","Ala",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Maika",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Felix",2015,"1","männlich",1,1
2017-12-31,2017,12,"D","Felix",2012,"1","männlich",1,1
2017-12-31,2017,12,"D","Felix",2010,"1","männlich",1,1
2017-12-31,2017,12,"D","Felix",2007,"1","männlich",1,1
2017-12-31,2017,12,"D","Maiky",2009,"1","männlich",1,1
2017-12-31,2017,12,"D","Alan",2016,"1","männlich",1,1
2017-12-31,2017,12,"D","Mailo",2016,"1","männlich",1,1
2017-12-31,2017,12,"D","Maitee",2004,"2","weiblich",2,1
2017-12-31,2017,12,"D","Ale Coco",2010,"2","weiblich",2,1
2017-12-31,2017,12,"D","Maja",2009,"2","weiblich",2,2
2017-12-31,2017,12,"D","Feliks",2012,"1","männlich",1,2
2017-12-31,2017,12,"D","Felicitas Paula",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Felicia",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Felice",2007,"1","männlich",1,2
2017-12-31,2017,12,"D","Alegria",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mala",2015,"2","weiblich",2,1
2017-12-31,2017,12,"D","Malakiki",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Alek",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Mali",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Felfel",2016,"1","männlich",1,1
2017-12-31,2017,12,"D","Feivel of Rivendell",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Feith",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Fee (Claim to Courage)",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Alessia",2005,"2","weiblich",2,1
2017-12-31,2017,12,"D","Malika",2001,"2","weiblich",2,1
2017-12-31,2017,12,"D","Malisa",2016,"1","männlich",1,1
2017-12-31,2017,12,"D","Alex",2003,"1","männlich",1,1
2017-12-31,2017,12,"D","Maloney",2008,"1","männlich",1,1
2017-12-31,2017,12,"D","Alex",2006,"1","männlich",1,2
2017-12-31,2017,12,"D","Mambo",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Feco (Arpad)",2006,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fe (Vivi)",2016,"2","weiblich",2,1
2017-12-31,2017,12,"D","Man-Dara",2013,"2","weiblich",2,1
2017-12-31,2017,12,"D","Alex",2012,"1","männlich",1,1
2017-12-31,2017,12,"D","Manau",2017,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fe",2011,"2","weiblich",2,1
2017-12-31,2017,12,"D","Faye-Lynn Chanelle",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Faya",2011,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fay GGG Cacao Sweet Nibs",2013,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fay",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Favia v. Dorfbach",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mango",2015,"1","männlich",1,1
2017-12-31,2017,12,"D","Manola",2008,"2","weiblich",2,1
2017-12-31,2017,12,"D","Alf-Kubilay",2017,"1","männlich",1,1
2017-12-31,2017,12,"D","Mara",2007,"2","weiblich",2,1
2017-12-31,2017,12,"D","Alfie",2012,"1","männlich",1,1
2017-12-31,2017,12,"D","Marama",2007,"2","weiblich",2,1
2017-12-31,2017,12,"D","Marek",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Ali",2017,"1","männlich",1,1
2017-12-31,2017,12,"D","Margo",2007,"2","weiblich",2,1
2017-12-31,2017,12,"D","Faruk",2009,"1","männlich",1,1
2017-12-31,2017,12,"D","Farrusca",2015,"2","weiblich",2,1
2017-12-31,2017,12,"D","Farouk",2017,"1","männlich",1,1
2017-12-31,2017,12,"D","Farok",2010,"1","männlich",1,1
2017-12-31,2017,12,"D","Alibaba-Benji v. Chnüdeli",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Marimba",2004,"2","weiblich",2,1
2017-12-31,2017,12,"D","Marjetta-Manisha v. Rotmonten",2016,"2","weiblich",2,1
2017-12-31,2017,12,"D","Alice",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Marlay",2017,"1","männlich",1,1
2017-12-31,2017,12,"D","Faro",2007,"1","männlich",1,1
2017-12-31,2017,12,"D","Faro",2006,"1","männlich",1,1
2017-12-31,2017,12,"D","Farina",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fargo",2010,"1","männlich",1,1
2017-12-31,2017,12,"D","Alicia",2008,"2","weiblich",2,1
2017-12-31,2017,12,"D","Maro",2010,"1","männlich",1,1
2017-12-31,2017,12,"D","Marple",2012,"1","männlich",1,1
2017-12-31,2017,12,"D","Alin",2010,"2","weiblich",2,1
2017-12-31,2017,12,"D","Marroni",2007,"1","männlich",1,1
2017-12-31,2017,12,"D","Farah",2015,"2","weiblich",2,1
2017-12-31,2017,12,"D","Farah",2006,"2","weiblich",2,1
2017-12-31,2017,12,"D","Faolan de la Colline des Violettes",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Fantastic Feature's Happy Lou",2017,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fanny von Fünf Dörfer",2015,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fanny",2013,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fanny",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fanni",2016,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mary",2007,"2","weiblich",2,1
2017-12-31,2017,12,"D","Alinghi",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Masa",2013,"2","weiblich",2,1
2017-12-31,2017,12,"D","Alion",2016,"1","männlich",1,1
2017-12-31,2017,12,"D","Maspik",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mathilda",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Alisha",2006,"2","weiblich",2,1
2017-12-31,2017,12,"D","Matthias (Venado)",2006,"1","männlich",1,1
2017-12-31,2017,12,"D","Alisha",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Maverick Beau",2016,"1","männlich",1,1
2017-12-31,2017,12,"D","Fancy",2001,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fame, Windy Nights Fairtytale Princess",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Max",2004,"1","männlich",1,1
2017-12-31,2017,12,"D","Alisia (Rosa)",2016,"2","weiblich",2,1
2017-12-31,2017,12,"D","Max",2008,"1","männlich",1,2
2017-12-31,2017,12,"D","Famas",2010,"1","männlich",1,1
2017-12-31,2017,12,"D","Falco",2016,"1","männlich",1,1
2017-12-31,2017,12,"D","Aljusha",2003,"1","männlich",1,1
2017-12-31,2017,12,"D","Max",2013,"1","männlich",1,2
2017-12-31,2017,12,"D","Max",2017,"1","männlich",1,3
2017-12-31,2017,12,"D","Allegra",2010,"2","weiblich",2,1
2017-12-31,2017,12,"D","Max (Bandit Eiger Marmots)",2015,"1","männlich",1,1
2017-12-31,2017,12,"D","Falco",2010,"1","männlich",1,1
2017-12-31,2017,12,"D","Falco",2009,"1","männlich",1,2
2017-12-31,2017,12,"D","Falco",2007,"1","männlich",1,1
2017-12-31,2017,12,"D","Falca",2006,"2","weiblich",2,1
2017-12-31,2017,12,"D","Maxi",2004,"2","weiblich",2,1
2017-12-31,2017,12,"D","Maxie",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Ally",2013,"2","weiblich",2,1
2017-12-31,2017,12,"D","Maxime",2009,"1","männlich",1,1
2017-12-31,2017,12,"D","Fairy-Floss Blueberry Muffin",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fairy",2006,"1","männlich",1,1
2017-12-31,2017,12,"D","Fagott",2016,"1","männlich",1,1
2017-12-31,2017,12,"D","Fafa (Bimba)",2010,"2","weiblich",2,1
2017-12-31,2017,12,"D","Ally",2016,"2","weiblich",2,1
2017-12-31,2017,12,"D","Maxli",2005,"1","männlich",1,1
2017-12-31,2017,12,"D","Maxy Magic",2012,"1","männlich",1,1
2017-12-31,2017,12,"D","Alma",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Maya",2005,"2","weiblich",2,1
2017-12-31,2017,12,"D","Fado",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Fabio",2003,"1","männlich",1,1
2017-12-31,2017,12,"D","F for Flight to Boston",2015,"1","männlich",1,1
2017-12-31,2017,12,"D","Ezechiele",2006,"1","männlich",1,1
2017-12-31,2017,12,"D","Alpha",2011,"2","weiblich",2,2
2017-12-31,2017,12,"D","Maya",2015,"2","weiblich",2,2
2017-12-31,2017,12,"D","Maya",2017,"2","weiblich",2,1
2017-12-31,2017,12,"D","Alvin",2013,"1","männlich",1,1
2017-12-31,2017,12,"D","Maya au pinceau",2016,"2","weiblich",2,1
2017-12-31,2017,12,"D","Alwin",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Maylo",2012,"1","männlich",1,1
2017-12-31,2017,12,"D","Eyla vom Rassel-Team",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Eyla",2005,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mazel",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Ama",2013,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mc Leod's Love Me Dear",2016,"1","männlich",1,1
2017-12-31,2017,12,"D","Eya",2017,"2","weiblich",2,1
2017-12-31,2017,12,"D","Exana",2003,"2","weiblich",2,1
2017-12-31,2017,12,"D","Exactly Him F.T.L. Big (Lapo)",2012,"1","männlich",1,1
2017-12-31,2017,12,"D","Ewii (Pickwick Evita)",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Ewan i Fiori Papavero",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Ewa",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Amani Amar Norik Ayokas",2013,"1","männlich",1,1
2017-12-31,2017,12,"D","Meeko",2013,"1","männlich",1,1
2017-12-31,2017,12,"D","Evita-Maria",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Evita Stubborn Fellow",2011,"2","weiblich",2,1
2017-12-31,2017,12,"D","Amara",2007,"2","weiblich",2,1
2017-12-31,2017,12,"D","Meita",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Everest First Saba",2015,"2","weiblich",2,1
2017-12-31,2017,12,"D","Everest First Inka",2013,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mel",2015,"2","weiblich",2,1
2017-12-31,2017,12,"D","Amaru",2016,"1","männlich",1,1
2017-12-31,2017,12,"D","Mel de Andrade",2010,"2","weiblich",2,1
2017-12-31,2017,12,"D","Eve-Chloé v. Matthof",2011,"2","weiblich",2,1
2017-12-31,2017,12,"D","Eve",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Eva (Evchen)",2002,"2","weiblich",2,1
2017-12-31,2017,12,"D","Eva",2010,"2","weiblich",2,1
2017-12-31,2017,12,"D","Amazing Louis",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Melo",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Melody",2015,"2","weiblich",2,2
2017-12-31,2017,12,"D","Ameli",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mely",2007,"2","weiblich",2,2
2017-12-31,2017,12,"D","Amelie",2016,"2","weiblich",2,1
2017-12-31,2017,12,"D","Merkur",2007,"1","männlich",1,1
2017-12-31,2017,12,"D","Merlin",2003,"1","männlich",1,1
2017-12-31,2017,12,"D","Amia (Thaikru)",2006,"2","weiblich",2,1
2017-12-31,2017,12,"D","Merlin",2006,"1","männlich",1,1
2017-12-31,2017,12,"D","Eusebio",2007,"1","männlich",1,1
2017-12-31,2017,12,"D","Etoo de la casa Amistosa",2012,"1","männlich",1,1
2017-12-31,2017,12,"D","Etoo",2010,"1","männlich",1,1
2017-12-31,2017,12,"D","Etoo",2005,"1","männlich",1,1
2017-12-31,2017,12,"D","Merlin",2012,"1","männlich",1,3
2017-12-31,2017,12,"D","Merlin",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Amigo",2011,"1","männlich",1,2
2017-12-31,2017,12,"D","Merlin",2016,"2","weiblich",2,1
2017-12-31,2017,12,"D","Ethel",2004,"2","weiblich",2,1
2017-12-31,2017,12,"D","Estrupi",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Estrellita",2017,"2","weiblich",2,1
2017-12-31,2017,12,"D","Estrellita",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Amigo Algarvio Casa Rastys",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Merlo",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Merlot",2017,"1","männlich",1,1
2017-12-31,2017,12,"D","Amina",2005,"2","weiblich",2,1
2017-12-31,2017,12,"D","Merly (Rocky)",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Estrellita",2008,"2","weiblich",2,1
2017-12-31,2017,12,"D","Estrella",2011,"2","weiblich",2,1
2017-12-31,2017,12,"D","Amira",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mex",2001,"1","männlich",1,1
2017-12-31,2017,12,"D","Estrella",2008,"2","weiblich",2,1
2017-12-31,2017,12,"D","Estreja",2004,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mex",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Amira",2013,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mexs",2004,"1","männlich",1,1
2017-12-31,2017,12,"D","Estella",2016,"2","weiblich",2,2
2017-12-31,2017,12,"D","Esprit Active Crispy Concho",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Eslan",2017,"1","männlich",1,1
2017-12-31,2017,12,"D","Esko vom Paradiesertor",2012,"1","männlich",1,1
2017-12-31,2017,12,"D","Amiro",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Mia",2010,"2","weiblich",2,2
2017-12-31,2017,12,"D","Mia",2012,"2","weiblich",2,3
2017-12-31,2017,12,"D","Amo",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Mia",2014,"2","weiblich",2,4
2017-12-31,2017,12,"D","Eske",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Escobar",2012,"1","männlich",1,1
2017-12-31,2017,12,"D","Errol",2015,"1","männlich",1,1
2017-12-31,2017,12,"D","Eros Rocky",2017,"1","männlich",1,1
2017-12-31,2017,12,"D","Mica",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Amor",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Michelle",2007,"2","weiblich",2,1
2017-12-31,2017,12,"D","Amor",2015,"1","männlich",1,1
2017-12-31,2017,12,"D","Mickey",2004,"1","männlich",1,1
2017-12-31,2017,12,"D","Eros",2017,"1","männlich",1,3
2017-12-31,2017,12,"D","Eros",2016,"1","männlich",1,2
2017-12-31,2017,12,"D","Eros",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Eros",2013,"1","männlich",1,1
2017-12-31,2017,12,"D","Mickey",2010,"1","männlich",1,1
2017-12-31,2017,12,"D","Amora ABC vom Eppenberg",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mickey",2017,"1","männlich",1,1
2017-12-31,2017,12,"D","Amore Mio",2010,"1","männlich",1,1
2017-12-31,2017,12,"D","Micra",2013,"2","weiblich",2,1
2017-12-31,2017,12,"D","Miel",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Amos",2015,"1","männlich",1,1
2017-12-31,2017,12,"D","Miguita",2006,"2","weiblich",2,1
2017-12-31,2017,12,"D","Eros",2010,"1","männlich",1,2
2017-12-31,2017,12,"D","Ernie",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Erni",2015,"1","männlich",1,1
2017-12-31,2017,12,"D","Ercolino",2013,"1","männlich",1,1
2017-12-31,2017,12,"D","Enzo",2017,"1","männlich",1,2
2017-12-31,2017,12,"D","Enzo",2009,"1","männlich",1,1
2017-12-31,2017,12,"D","Enzo",2005,"1","männlich",1,1
2017-12-31,2017,12,"D","Enya",2016,"2","weiblich",2,1
2017-12-31,2017,12,"D","Amos",2017,"1","männlich",1,1
2017-12-31,2017,12,"D","Mike",2017,"1","männlich",1,1
2017-12-31,2017,12,"D","Miki",2005,"1","männlich",1,1
2017-12-31,2017,12,"D","Amour",2010,"1","männlich",1,1
2017-12-31,2017,12,"D","Mikie",2016,"1","männlich",1,1
2017-12-31,2017,12,"D","Miku",2017,"1","männlich",1,1
2017-12-31,2017,12,"D","Mila",2005,"2","weiblich",2,1
2017-12-31,2017,12,"D","Amy",2008,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mila",2012,"2","weiblich",2,2
2017-12-31,2017,12,"D","Enya",2006,"2","weiblich",2,1
2017-12-31,2017,12,"D","Enrico",2017,"1","männlich",1,1
2017-12-31,2017,12,"D","Amy",2011,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mila (Milargo)",2007,"2","weiblich",2,1
2017-12-31,2017,12,"D","Enrico",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Enola",2007,"2","weiblich",2,1
2017-12-31,2017,12,"D","Miles",2017,"1","männlich",1,1
2017-12-31,2017,12,"D","Amy",2015,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mili",2015,"2","weiblich",2,1
2017-12-31,2017,12,"D","Amy Butterfly",2017,"2","weiblich",2,1
2017-12-31,2017,12,"D","Milky",2010,"2","weiblich",2,1
2017-12-31,2017,12,"D","Enok",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Ennio du brave Coeur",2014,"1","männlich",1,1
2017-12-31,2017,12,"D","Enja Fazzini",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Enja",2011,"2","weiblich",2,1
2017-12-31,2017,12,"D","Milla",2016,"2","weiblich",2,1
2017-12-31,2017,12,"D","Anat",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Millie",2008,"2","weiblich",2,2
2017-12-31,2017,12,"D","Andora",2004,"2","weiblich",2,1
2017-12-31,2017,12,"D","Millriver's Artemis",2016,"2","weiblich",2,1
2017-12-31,2017,12,"D","Milo",2002,"1","männlich",1,1
2017-12-31,2017,12,"D","Andra",2013,"2","weiblich",2,1
2017-12-31,2017,12,"D","Milo",2007,"1","männlich",1,1
2017-12-31,2017,12,"D","Enja",2010,"2","weiblich",2,1
2017-12-31,2017,12,"D","Enisa",2008,"2","weiblich",2,1
2017-12-31,2017,12,"D","Enia",2011,"2","weiblich",2,1
2017-12-31,2017,12,"D","Energy (Dimitrie-Napoleon)",2015,"1","männlich",1,1
2017-12-31,2017,12,"D","Endra",2003,"2","weiblich",2,1
2017-12-31,2017,12,"D","Enapay",2008,"1","männlich",1,1
2017-12-31,2017,12,"D","Ena v. d. Linde",2010,"2","weiblich",2,1
2017-12-31,2017,12,"D","Emy (Sophia Loren)",2012,"2","weiblich",2,1
2017-12-31,2017,12,"D","Milo",2016,"1","männlich",1,3
2017-12-31,2017,12,"D","Angel",2009,"1","männlich",1,1
2017-12-31,2017,12,"D","Milo (Tom)",2005,"1","männlich",1,1
2017-12-31,2017,12,"D","Angel",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Milou",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Milou",2012,"1","männlich",1,1
2017-12-31,2017,12,"D","Angel (Sisi)",2015,"2","weiblich",2,1
2017-12-31,2017,12,"D","Milow",2011,"1","männlich",1,1
2017-12-31,2017,12,"D","Emy",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Emtschi",2009,"1","männlich",1,1
2017-12-31,2017,12,"D","Emmy",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Emmi",2010,"2","weiblich",2,1
2017-12-31,2017,12,"D","Angi",2013,"2","weiblich",2,1
2017-12-31,2017,12,"D","Milva",2005,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mima",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Angle",2009,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mimi",2001,"2","weiblich",2,1
2017-12-31,2017,12,"D","Emmi",2008,"2","weiblich",2,1
2017-12-31,2017,12,"D","Emmi",2005,"2","weiblich",2,1
2017-12-31,2017,12,"D","Emmely von Albtrauf",2015,"2","weiblich",2,1
2017-12-31,2017,12,"D","Emma (Zora)",2007,"2","weiblich",2,1
2017-12-31,2017,12,"D","Anik",2013,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mimi",2013,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mimi",2015,"2","weiblich",2,2
2017-12-31,2017,12,"D","Anisette (Sasha)",2016,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mimica",2011,"2","weiblich",2,1
2017-12-31,2017,12,"D","Emma (Svenja)",2007,"2","weiblich",2,1
2017-12-31,2017,12,"D","Emma (Haysha)",2014,"2","weiblich",2,1
2017-12-31,2017,12,"D","Mina",2016,"2","weiblich",2,1
